"Year","ISO_Code","Countries","FREEDOM ALL AREAS","QUARTILE","Government consumption without interest payments","Government consumption plus interest payments","Government consumption","Transfers and subsidies","Government investment","Top marginal income tax rate","Top marginal income and payroll tax rate","Top marginal tax rate","State ownership","Size of Government","Judicial independence","Impartial courts","Property rights","Military interference","Legal integrity","Contracts","Real property","Police and crime","Disparity Index","Legal System & Property Rights -- Without Gender Adjustment","Legal System & Property Rights -- With Gender Adjustment","Money growth","Standard deviation of inflation","Inflation","Foreign currency bank accounts","Sound Money","Trade tax revenue","Mean tariff rate","Standard deviation of tariff rates","Tariffs","Non-tariff trade barriers","Costs of importing and exporting","Regulatory trade barriers","Black market exchange rates","Financial openness","Capital controls","Freedom of foreigners to visit","Protection of Foreign Assets","Controls of the movement of capital and people","Freedom to trade internationally","Ownership of banks","Private sector credit","Interest rate controls/negative real interest rates)","Credit market regulation","Labor regulations and minimum wage","Hiring and firing regulations","Flexible wage determination","Hours Regulations","Cost of worker dismissal","Conscription","Foreign Labor","Labor market regulations","Regulatory Burden","Bureacracy costs","Impartial Public Administration","Tax compliance","Business regulation","Market openness","Business Permits","Distorton of the business environment","Freedom to enter markets and compete","Regulation","Bank Region","Bank Current Income Classification, 1990-Present"
2009,"MOZ","Mozambique",5.55,4,7.7271087060174,6.14249588106296,6.93480229354018,NA,0,7,6,6.5,7.415,5.21245057338504,4.9505859417504,4.08558616019928,3.5712312636876,6.66666666666667,5.76975,3.21428571428571,5.49766525487465,4.76402362560386,0.941176470588235,4.81497432838352,4.67335743637224,6.37721470448281,9.16222999668997,8.69932291231306,0,6.05969190337146,NA,7.94,7.0748,7.5074,5.2360801822576,6.36289047683175,5.79948532954467,10,2.0786290615797,0,0.885005130521404,5.88246892989,2.21152578049778,6.37960277751061,NA,6.73110678179539,10,8.3655533908977,3.54454817485628,6.677852,6.151111,4.73719142577772,5.75315849166667,0,2.29675904101872,4.16580287618848,4.0238578442029,3.00546448087432,3.5825,6.10256384601752,4.17859654277368,6.03495570866257,4.04026575409387,NA,5.03761073137822,5.43689088530952,"Sub-Saharan Africa","Low Income"
2009,"MMR","Myanmar",3.88,4,8.52810310965293,NA,8.52810310965293,NA,3.5055217521877,5,5,5,3.015,5.01215621546016,2.90811919822222,2.09927487833333,2.9011,1.66666666666667,3.6475,1.57597945407001,6.4096896597408,2.8954075,0.88235294117647,3.01296716962913,2.83573380670977,6.37666147941528,7.04748776266187,9.41106275445757,0,5.70880299913368,0,8.88,7.1552,5.34506666666667,2.4744175,NA,2.4744175,0,0,0,0,5.19690268700892,1.29922567175223,2.27967745960472,0,1.65953620352997,5,2.21984540117666,2.96666666666667,9.28571428571429,5.98235294117647,7.425,7.04444444444444,0,NA,5.45069638966698,NA,NA,1.6775,8.66186868842692,5.16968434421346,1.4689736200509,NA,NA,1.4689736200509,3.577299938777,"East Asia & Pacific","Low Income"
2009,"NAM","Namibia",6.09,3,4.3264705882353,3.97108180346752,4.14877619585141,8.96530722098067,10,6,6,6,6.0275,7.02831668336642,7.28065989318786,6.41356014116409,5.11806288402062,10,8.02391666666667,5.77532543378872,8.32768987357328,4.20095641838488,0.941176470588235,6.89252141384826,6.6898001957939,5.94217215510748,8.01898389714598,6.48703470204479,0,5.11204768857456,2.62666666666667,8.46,5.2876,5.45808888888889,5.52652044969721,6.23449642972354,5.88050843971037,10,3.3286290615797,0.769230769230769,4.5356512939222,3.54498833333333,3.0446248645165,6.09580554827894,10,0,10,6.66666666666667,3.86666666666667,9.28571428571429,6.02941176470588,2.675,3.8,10,1.44221425601375,5.29985813901437,4.40061505841924,3.68279569892473,7.53,2.89825128728558,4.62791551115739,2.5284816969673,8.44785465951138,NA,5.48816817823934,5.52065212376944,"Sub-Saharan Africa","Upper-Middle Income"
2009,"NPL","Nepal",5.87,3,8.20103298862418,8.03021552156381,8.115624255094,NA,8.29115539240208,NA,NA,NA,7.67,8.02559321583202,5.15478345511669,3.73522097464866,4.03404127247348,NA,7.558,1.68579921879417,7.86256679011864,4.05400556825796,0.823529411764706,4.86920246848709,4.43956695656176,6.22315670092479,9.05296812547518,5.35675876778487,0,5.15822089854621,6.49333333333333,7.52,5.8336,6.61564444444444,2.54091968257957,4.5414962876361,3.54120798510783,10,3.3286290615797,0,10,3.60077558839139,4.23235116249277,6.09730089801126,2,9.67783661372301,9,6.89261220457434,3.54454817485628,6.845638,6.786667,8.63895039209333,7.942166,10,3.35015242168678,6.72973171266234,2.8098820561139,3.56481481481481,6.4175,3.83577341362692,4.15699257113891,4.9267250919705,4.65233839592953,NA,4.78953174395002,5.6422170580814,"South Asia","Low Income"
2009,"NLD","Netherlands",7.73,1,0.514700176219242,0.636052919418483,0.575376547818863,3.2685022691402,8.32413247047875,3,3,3,7.775,4.58860225748756,8.03846153485423,8.82104325133027,9.0333625351682,10,9.403,7.89325548970932,9.9293304012861,7.90317240252294,1,8.87770320185888,8.87770320185888,8.27591205208862,9.56326892079861,9.52308554052953,10,9.34056662835419,9.44,8.94,6.29,8.22333333333333,8.71685809357153,9.28687769564031,9.00186789460592,10,10,9.16666666666667,6.41628719628019,8.80526500105542,8.59705471600057,8.95556398598496,10,7.75490569113562,10,9.25163523037854,4.06666666666667,4.14285714285714,4.17712429411765,3.4,4.88825316701389,10,6.6882951412285,5.33759948741198,3.54562233868501,3.17204301075269,9.0975,6.29390646329128,5.52726795318225,7.76111258303926,6.9618203646065,NA,7.36146647382288,6.86949228619891,"Europe & Central Asia","High Income"
2009,"NZL","New Zealand",8.48,1,4.16501375799521,3.97327594622008,4.06914485210764,6.08612757947421,7.96857142857143,5,5,5,8.195,6.26376877203066,8.88583162276543,9.09151928453704,8.93943812037037,10,8.83258333333333,9.15857185053752,6.37452072549141,9.31901828703704,1,8.82518540300902,8.82518540300902,8.77462045920975,9.40983079655474,9.24387397899651,10,9.35708130869025,8.71333333333333,9.58,8.9248,9.07271111111111,9.83302910730102,8.7641736496654,9.2986013784832,10,10,7.5,5.86315898970431,9.05270079563754,8.10396494633546,9.11881935898245,10,9.86801207691045,10,9.95600402563682,5.73333333333333,8.31855235714286,7.9222225,10,6.92614111111111,10,9.22506970391582,8.30361700078616,4.75249114814815,4.45652173913043,9.3725,10,7.14537822181965,9.97733891088954,9.79608381522384,NA,9.88671136305669,8.82292765282483,"East Asia & Pacific","High Income"
2009,"NIC","Nicaragua",6.79,2,7.31511116622621,7.05381870892664,7.18446493757642,9.81798830674274,6.08590592842561,8,4,6,7.335,7.28467183454896,2.889043778,2.55202970891667,3.43099238888889,5,4.84608333333333,4.80314031380274,5.72270307763025,3.36796679166667,0.88235294117647,4.07649492402982,3.83670110496924,8.3228570645601,8.47312300868609,8.52519935800494,10,8.83029485781278,9.5,8.88,6.976,8.452,7.36291739266162,6.36113745535899,6.86202742401031,10,7.5,5.38461538461538,10,3.98801601822627,6.71815785071041,8.00804631868018,10,8.84528697392501,8,8.94842899130834,1.66666666666667,7.29146671428571,7.54990179411765,3.075,5.81937644444444,10,5.78582932844833,5.88403442113754,3.93558441666667,5.70422535211268,3.4325,4.83434256016417,4.47666308223588,3.44888202385294,5.958936849609,NA,4.70390943673097,6.00325898285318,"Latin America & the Caribbean","Lower-Middle Income"
2009,"NER","Niger",5.45,4,6.55882352941176,NA,6.55882352941176,9.83923705722071,8.02248454149924,NA,NA,NA,6.7675,7.79701128203293,5.43289200466667,4.697591603,3.4139,5,5.08541666666667,4.48339943435854,3.45026252559438,5,0.470588235294118,4.57043277928578,3.36061233771013,7.20307409541311,8.72560902145512,8.27751196172228,0,6.05154876964763,3.81951622505748,7.62,7.2868,6.24210540835249,NA,1.22144604848807,1.22144604848807,10,3.3286290615797,0,0,7.96099290780142,2.82240549234528,5.07148923729646,10,9.43534988899823,5,8.14511662966608,1.89925567693069,4.77544242151084,NA,4.73719142577772,6.60424572761743,0,NA,3.60322705036734,NA,NA,5.625,4.73674092684562,5.18087046342281,3.72930048177673,2.33959964499234,NA,3.03445006338453,4.99091605171019,"Sub-Saharan Africa","Low Income"
2009,"NGA","Nigeria",5.65,4,7.48529411764706,NA,7.48529411764706,9.61667992894633,7.90163813700935,9,5,7,7.0975,7.82022243672055,4.93923879476768,3.19708527679924,3.35686300378788,3.33333333333333,4.18191666666667,3.95394766207002,7.85196826611178,2.78534243371212,0.823529411764706,4.19996192965609,3.82937705350996,3.03934441797591,5.99662957575617,5.38493090107791,5,4.8552262237025,NA,7.76,6.6848,7.2224,3.09102180178327,5.71705144816689,4.40403662497508,7.05802968960863,4.00297939777374,5,0,5.5520398059817,3.63875480093886,5.58080527888064,10,8.30549868420162,10,9.4351662280672,7.66666666666667,9.13950114285714,8.95098005882353,8.325,7.13681955555556,10,5.46904124254297,8.09828695234941,3.44109964393939,6.62037037037037,2.995,0,3.26411750357744,3.63586642689254,4.12872613254758,NA,3.88229627972006,6.16996674092853,"Sub-Saharan Africa","Lower-Middle Income"
2009,"MKD","North Macedonia",6.94,2,5.88529411764706,5.76557377989984,5.82543394877345,5.94822888283379,8.01077531778769,10,5,7.5,8.175,7.09188762987899,4.53451757039869,3.91159060136274,4.70825384068628,NA,5.677,4.08248022184496,9.12152419431187,6.40829307598039,0.941176470588235,5.49195135779785,5.33042337668615,7.15992289082897,9.25300117837154,9.89310101593704,5,7.82650627128438,9.15333333333333,8.46,6.336,7.98311111111111,4.25515996496925,8.47159962563726,6.36337979530326,10,4.7434401512146,2.30769230769231,7.63316925074712,5.87461443325362,5.13972903572691,7.37155498553532,10,10,10,10,5.3,5.35714285714286,5.88235294117647,4.075,4.35555555555556,10,7.53692136354334,6.07242467391689,3.41984029901961,5.06024096385542,6.61,8.54307278539125,5.90828851206657,6.8524121432463,5.63995694267792,NA,6.24618454296211,7.05672443223639,"Europe & Central Asia","Upper-Middle Income"
2009,"NOR","Norway",7.66,1,1.63818025324273,1.48799357228916,1.56308691276595,4.8125340599455,8.67545923825581,6,3,4.5,6.6775,5.24571604219345,8.5863218255865,9.04412601479958,9.22105387974683,10,9.56275,8.77477615664279,8.71147848826413,9.35187849894515,1,9.15654810799812,9.15654810799812,8.88084357352167,7.70405652034179,9.13326110509221,10,8.92954029973892,9.9022254520121,8.78,0,6.22740848400403,7.58393199699024,9.14059068362624,8.36226134030824,10,10,5.38461538461538,6.52691283759537,8.43574940383796,7.58681940651218,8.04412230770611,10,10,10,10,4.03333333333333,3.71246392857143,4.85385626470588,5.2,4.48742424438889,3,6.28941190466643,4.51092709652371,4.01296173628692,2.82828282828283,9.6475,6.98779750954546,5.8691355185288,7.87458819426142,6.7295949969256,NA,7.30209159559351,6.9205385526615,"Europe & Central Asia","High Income"
2009,"OMN","Oman",6.61,2,2.05882352941176,NA,2.05882352941176,9.6291553133515,0,10,10,10,4.565,5.25059576855265,5.93886943406553,6.51132755127849,6.2613724017094,8.33333333333333,6.89791666666667,6.71252523578449,6.03089474235009,9.07093585897436,0.470588235294118,6.96964690302029,5.12474036986786,6.89179710725997,2.26324497886912,8.42566221402138,10,6.89517607503762,9.38,8.9,5.44,7.90666666666667,6.28901566426098,7.92924959328374,7.10913262877236,10,8.75,5.83333333333333,7.85278327388601,6.37371203342847,7.20245716016195,8.05456411390024,10,8.70808239242463,10,9.56936079747488,6.83513317070745,6.33194060572507,7.5787305226386,8.63895039209333,9.05483357759714,10,4.84607730343585,7.61223793888535,5.57296316239316,NA,6.98,8.42981291886335,6.99425869375217,5.58996343134787,7.69339683011301,NA,6.64168013073044,7.70438439021071,"Middle East & North Africa","High Income"
2009,"PAK","Pakistan",5.73,3,9.1,NA,9.1,9.51008174386921,6.6065235144614,10,10,10,6.21,8.28532105166612,4.80590776846675,3.21316215322233,4.32229642942943,1.66666666666667,4.54225,4.39891311247729,7.62018371889862,2.96708742985843,0.647058823529412,4.19205840987744,3.45228339636966,7.05485387885275,7.71109037808551,4.54108186310424,0,4.82675653001062,7.71333333333333,7.22,5.3852,6.77284444444444,3.87941849203405,7.27990452167337,5.57966150685371,10,3.3286290615797,0.769,0.774379489206231,7.58805691100523,3.11501636544779,6.36688057918649,8,6.55688222726468,9,7.8522940757549,2.96666666666667,6.06232014285714,7.46691697058824,5.675,5.17270422222222,10,5.01410871853395,6.05110238869546,3.72952088803089,5.95785440613027,2.62,2.55489499771265,3.71556757296845,4.08976379276021,6.2400750495887,NA,5.16491942117445,5.69597086464831,"Middle East & North Africa","Lower-Middle Income"
2009,"PAN","Panama",7.54,1,6.1764705882353,5.44092129629281,5.80869594226405,8.5558583106267,10,8,4,6,7.8875,7.65041085057815,4.75532769975309,4.83887925637963,6.87024092592593,8.33333333333333,5.46,5.27600434044998,6.96282759037375,4.8832745,0.941176470588235,5.92248595577696,5.74829519237176,8.16810162633347,8.87872091277008,9.03637878367135,10,9.02080033069373,8.93714495143852,8.56,6.1376,7.87824831714617,7.05294196370508,8.84801665959811,7.95047931165159,10,10,10,5.31003078312843,7.53173371219895,8.21044112383185,8.5097921881574,8,8.78227975076604,10,8.92742658358868,3.36666666666667,6.78571428571429,5.73529411764706,4.425,3.24444444444444,10,4.38168102013275,5.41982864780074,4.37089485185185,3.37349397590361,6.8375,3.35748172611105,4.48484263846663,7.75414702826296,8.84823595786515,NA,8.30119149306406,6.78332234073003,"Latin America & the Caribbean","Upper-Middle Income"
2009,"PNG","Papua New Guinea",6.42,3,7.79776079654793,5.85988504953173,6.82882292303983,9.11607629427793,7.52029941639178,5,3,4,6.3175,6.75653972674191,6.389949261,6.318941958,2.7741,7.5,5.10258333333333,4.38448824779227,8.50608372449393,0,0.823529411764706,5.12201831557744,4.67007552302649,5.56115974614267,6.72623392539921,7.23266986959498,5,6.13001588528422,6.61333333333333,9,4.88,6.83111111111111,NA,6.17380544911494,6.17380544911494,10,6.51760766199216,7.69230769230769,1.88063590235799,5.7258064516129,5.45408942706768,7.11475149682343,10,9.49377324039098,10,9.83125774679699,6.9667565705415,7.28259958975778,NA,8.63895039209333,6.786183677813,10,NA,7.93489804604112,NA,NA,4.5575,6.44534594119046,5.50142297059523,5.51280345138446,7.2395997000436,NA,6.37620157571403,7.41094508478684,"East Asia & Pacific","Lower-Middle Income"
2009,"PRY","Paraguay",7.01,2,7.88201490951678,8.08318767959169,7.98260129455424,9.25212757823885,9.5384760327898,10,7,8.5,8.46,8.74664098111658,4.21830879247069,3.23110270785761,4.11109404330709,2.5,4.44666666666667,4.61020905783767,8.7829582545137,2.31803155249344,1,4.27729638439336,4.27729638439336,6.38584118747345,8.2550377262639,8.96322130627791,10,8.40102505500382,9.08666666666667,7.94,6.704,7.91022222222222,5.43763963073852,5.33712837126053,5.38738400099953,10,8.4026017601286,4.61538461538462,5.97378463101949,5.6499161803707,6.16042179672585,7.3645070049869,8,10,7,8.33333333333333,4.96666666666667,6.79769892857143,7.35294117647059,3.675,4.48926477777778,1,6.04961939227789,4.90445584882348,4.01987139566929,3.25757575757576,5.1175,5.90480707197779,4.57493855630571,6.8701133976203,7.45884830747298,NA,7.16448085254664,6.24430214775229,"Latin America & the Caribbean","Lower-Middle Income"
2009,"PER","Peru",7.49,1,7.75439245191694,6.84801213365389,7.30120229278542,9.29155313351499,6.94995070956944,8,4,6,8.8575,7.68004122717397,4.9763192181746,3.67374788952381,4.85540495238095,8.19444444444444,5.79875,4.90424186110722,7.96286684241822,4.23531405238095,1,5.57513615755377,5.57513615755377,7.76069673605639,9.14199542988847,8.8255073856131,10,8.93204988788949,9.41333333333333,8.9,7.448,8.58711111111111,9.11625368208188,8.09693561314917,8.60659464761553,10,10,7.69230769230769,9.62443079442028,8.40136074814314,8.92952480871778,9.0308076418611,8,9.27821792390251,8,8.42607264130084,3.43333333333333,6.38782364285714,5.82287570588235,4.675,5.12949156443989,10,6.97058741828155,6.05987309497061,2.75986290952381,3.73737373737374,6.34,3.54931433291022,4.09663774495194,5.06027125450564,7.62113404754853,NA,6.34070265102708,6.23082153306262,"Latin America & the Caribbean","Upper-Middle Income"
2009,"PHL","Philippines",6.8,2,8.33529411764706,7.25061297587482,7.79295354676094,9.17983651226158,9.06348188110436,7,7,7,8.14,8.23525438802538,4.79229810887328,3.46076977787948,5.97386804338843,5.83333333333333,5.13508333333333,5.18768819410284,6.9958314061882,3.26766702066116,0.705882352941177,5.08081740222001,4.33363837248177,8.58063612800947,9.12042027249828,8.70967741935469,5,7.85268345496561,7.21333333333333,8.74,7.2028,7.71871111111111,6.16888655966545,8.03273858959507,7.10081257463026,10,4.7434401512146,0.769230769230768,0.221251282630352,5.42533917305148,2.7898153440318,6.90233475744329,8,9.95783780868807,10,9.31927926956269,5.96666666666667,6.74976035714286,6.97254885294118,8.925,3.22382411111111,10,5.05451482688371,6.69890211639222,2.55897399724518,4.27672955974843,5.035,6.35787213741502,4.55714392360216,5.41653473065161,6.7540120331121,NA,6.08527338188185,6.66514967285973,"East Asia & Pacific","Lower-Middle Income"
2009,"POL","Poland",6.82,2,4.94705882352941,4.26828326823798,4.6076710458837,5.05540908417454,4.55785381675868,7,4,5.5,7.9725,5.53868678936338,7.10833801697082,5.97833354203114,6.73959313636364,10,7.79875,6.42362165735149,7.54863760660602,6.56525956734007,0.88235294117647,7.2703166908329,6.84265100313685,7.82900660215272,9.58011869445448,8.46960884935571,5,7.71968353649073,9.44,8.94,6.29,8.22333333333333,7.41429787693918,7.17816854683479,7.29623321188699,10,4.64917392404367,1.53846153846154,6.41628719628019,8.53168770442203,5.28390259080186,7.70086728400554,8,5.65189705544941,10,7.8839656851498,4.7,5.07933828571429,4.96934629411765,5.95,3.62443781705099,10,6.22545612592601,5.79265407468699,2.85536264983165,4.77777777777778,8.71,4.7809837300745,5.28103103942098,6.8319772054337,5.6258969153974,NA,6.22893706041555,6.29664696491833,"Europe & Central Asia","High Income"
2009,"PRT","Portugal",7.35,1,4.3264705882353,3.7390692620171,4.0327699251262,4.04206795898905,8.7376509582276,5,2,3.5,7.5925,5.58099776846857,7.31038844111836,5.94578112130435,8.36546243931159,10,8.34266666666667,6.85077136465365,9.65569654140905,7.12828029076087,1,7.94988085815307,7.94988085815307,8.3122687470574,9.51416299127359,9.66999999999972,10,9.37410793458268,9.44,8.94,6.29,8.22333333333333,7.8758778687531,7.886451577581,7.88116472316705,10,10,6.15384615384615,6.41628719628019,8.21532512963495,7.69636461994032,8.45021566911018,5,1.04266196546858,9,5.01422065515619,3.06666666666667,2.05393114285714,3.87819164705882,2.825,3.00601847068056,10,6.94012546319888,4.53856191292315,2.53616640307971,2.85714285714286,8.3475,5.33430128452357,4.76877763618653,7.98028177931807,6.38503333000186,NA,7.18265755465996,5.37605443973146,"Europe & Central Asia","High Income"
2009,"QAT","Qatar",5.34,4,0,NA,0,NA,NA,NA,NA,NA,4.6,2.3,6.58969261383154,6.28057217250806,6.2442366344086,6.66666666666667,6.86641666666667,6.14261936060958,8.6655119918788,9.35179183333333,0.529411764705882,7.10093849248791,5.43012943543193,8.35303838695033,2.2826817132059,8.05468879350962,NA,6.23013629788862,NA,NA,NA,NA,9.59906662011393,NA,9.59906662011393,NA,8.75,NA,NA,10,9.375,NA,NA,10,NA,10,5.63333333333333,7.61428571428571,8.7764705882353,3.925,3.97777777777778,NA,6.21333153069327,6.0233664907209,NA,NA,6.5725,8.57026206815385,7.57138103407692,6.0370936244902,NA,NA,6.0370936244902,7.40796028732201,"Middle East & North Africa","High Income"
2009,"ROU","Romania",7.32,1,8.5735294117647,5.27289382347381,6.92321161761926,6.50307169788352,7.95604395604395,10,3,6.5,7.395,7.05546545430935,5.55388338366284,4.66423580494828,6.39345431321839,8.33333333333333,6.65333333333333,6.1404712289997,9.15446166408329,6.3830714454023,1,6.65953056337268,6.65953056337268,7.17673015446909,9.10444584499958,7.76493460119314,10,8.51152765016545,9.44,8.94,6.29,8.22333333333333,7.31349427887789,8.34671162147457,7.83010295017623,10,8.75,7.69230769230769,6.41628719628019,6.86770211984464,7.43157425210813,8.37125263390442,5,5.76917627290278,10,6.92305875763426,3.4,3.56399814285714,6.35856164705882,2.7,4.7249789816301,10,6.77293090576958,5.36006709675938,3.19861412643678,4.15,4.9025,7.41727218199468,4.91709657710787,6.48282317838126,7.06665945572521,NA,6.77474131705324,5.99374093713869,"Europe & Central Asia","Upper-Middle Income"
2009,"RUS","Russian Federation",5.44,4,3.35,3.53068625087122,3.44034312543561,4.80006830299493,5.18857142857143,10,7,8.5,5.135,5.41279657140039,3.99165678655929,3.64945089481069,4.11573153594771,7.5,5.39983333333333,5.24899493431979,8.82905744298509,3.94618316713352,0.88235294117647,5.33511351188618,5.02128330530464,4.93244533162792,7.23353834627536,5.33836885722142,10,6.87608813378117,0.78,7.9,4.246,4.30866666666667,3.15055134702635,4.89826733521833,4.02440934112234,10,5.37728575704104,5,1.32750769578211,3.54301467328568,3.81195203152721,5.53625700982905,5,7.46601445961253,10,7.48867148653751,2.6,4.328859,6.40529411764706,3.325,3.31518072894699,3,3.94737296284252,3.8459581156338,2.44822850046685,6.7513611615245,3.63,3.25576173866287,4.02133785016356,4.00892523743424,0,NA,2.00446261871712,4.340107517763,"Europe & Central Asia","Upper-Middle Income"
2009,"RWA","Rwanda",6.17,3,9.11764705882353,7.46180770981452,8.28972738431903,8.67314102917256,2.09607762180016,NA,NA,NA,3.955,5.75348650882294,4.50127056444444,4.1999154445,5.306715,NA,5.221,4.47467353602327,9.9622015250145,6.51475666666667,0.88235294117647,5.74007610523555,5.40242456963346,7.79911639462985,8.40300002129472,5.85406618079983,5,6.7640456491811,7.57333333333333,6.26,6.0356,6.62297777777778,4.16816919609675,5.10699834931375,4.63758377270525,10,1.38157642683136,2.30769230769231,1.54875897841246,3.97419288832541,2.30305515031538,5.8909041751996,8,9.91032167336977,9,8.97010722445659,6.53333333333333,7.85714285714286,4.60588235294118,2.175,4.07777777777778,10,7.46031917795825,6.10135078559334,6.71811833333333,NA,6.875,6.40083470950644,6.66465101427993,5.8877233040371,7.09882633477852,NA,6.49327481940781,7.05734596093442,"Sub-Saharan Africa","Low Income"
2009,"SAU","Saudi Arabia",5.35,4,0,0.489096176901095,0.244548088450547,NA,6.56,NA,NA,NA,3.4875,3.43068269615018,5.23383644877778,4.47484971907812,7.43407509114583,8.33333333333333,6.35066666666667,5.85983298639695,2.69429302588432,8.743045078125,0.352941176470588,6.140491543676,4.15386192660435,8.46190496422367,3.27501777821023,7.97334706753348,NA,6.57008993665579,NA,NA,NA,NA,8.25257180432281,NA,8.25257180432281,NA,5.99702060222626,NA,NA,7.66209107391926,6.82955583807276,NA,NA,10,NA,10,4.33333333333333,5.18571428571429,9.80588235294118,3.925,5.83333333333333,NA,4.43558930800486,5.5864754355545,NA,NA,5.1325,9.32279641910258,7.22764820955129,6.15687865518541,NA,NA,6.15687865518541,7.2427505750728,"Middle East & North Africa","High Income"
2009,"SEN","Senegal",5.95,3,7.28529411764706,6.93119346451184,7.10824379107945,10,6.31540634124297,0,0,0,7.125,6.10973002646448,4.83701176508431,4.11083172441876,5.01266254494696,3.33333333333333,5.92725,3.8680375091909,7.39264904749295,5.19725467671692,0.647058823529412,4.95987882514802,4.08460609129837,8.71208823840902,8.98497634160806,9.57968476357294,0,6.8191873358975,7.27333333333333,7.62,7.2868,7.39337777777778,5.61964789879406,8.36811062932593,6.99387926406,10,3.3286290615797,0.769230769230769,4.42502565260703,7.49171089120803,4.00364909365638,7.09772653387354,10,7.3571164496358,5,7.4523721498786,4.53333333333333,4.61716192857143,5.681111,4.325,4.77060322222222,0,6.53504791511013,4.35175105703387,4.03413579731993,NA,6.1275,1.89383804860658,4.0184912819755,6.93190851789388,6.66336189656805,NA,6.79763520723096,5.65506242402973,"Sub-Saharan Africa","Lower-Middle Income"
2009,"SRB","Serbia",6.17,3,5.7601714919395,4.92249730466714,5.34133439830332,4.14346073245217,9.6135952620278,10,5,7.5,7.41,6.80167807855666,4.98865835168636,3.50487635,4.34097890506329,6.66666666666667,5.92366666666667,4.52195392578637,7.07534650175155,4.6886208386076,1,5.21384602577856,5.21384602577856,4.82063719161853,8.52450213980467,6.88714986646771,5,6.30807229947273,8.45333333333333,8.54,7.1676,8.05364444444444,5.53704386376012,8.28426761939322,6.91065574157667,10,NA,0.769230769230769,6.08441027233466,6.35080003871061,4.40148036009201,7.34144513652828,10,3.56008678512928,10,7.85336226170976,4.13333333333333,4.28571428571429,4.31176470588235,2.325,4.25555555555556,3,5.097110116953,3.91549685677693,2.21660225949367,5,7.7625,5.73565818572033,5.1786901113035,4.62713214405983,3.07202185108579,NA,3.84957699757281,5.19928155684075,"Europe & Central Asia","Upper-Middle Income"
2009,"SYC","Seychelles",5.42,4,NA,0.451855271115878,0.451855271115878,NA,8.75488148215421,NA,NA,NA,5.1575,4.7880789177567,5.90835623485927,5.661768630203,5.12632352842699,NA,7.4885,5.7821383570683,4.36438848075918,6.3486987452135,0.941176470588235,5.81145342521861,5.64052832447688,9.14209684140354,2.64091344370403,0,NA,3.92767009503586,NA,NA,NA,NA,7.75046314522698,NA,7.75046314522698,NA,8.75,NA,NA,5.90400003907834,7.32700001953917,NA,NA,10,NA,10,4.66334707344568,2.47078561566342,6.78427454051499,6.68807090893553,6.90511284174604,NA,6.4716431073527,5.66387234794306,NA,NA,6.065,8.36586123498669,7.21543061749334,6.48044709902831,NA,NA,6.48044709902831,7.33993751611618,"Sub-Saharan Africa","Upper-Middle Income"
2009,"SLE","Sierra Leone",6.36,3,8.76470588235294,NA,8.76470588235294,10,10,NA,NA,NA,6.7825,8.88680147058824,4.78710919977778,3.533582833,4.31900111111111,4.16666666666667,5.50166666666667,3.26588724737743,8.98511234814118,4.639475,0.941176470588235,4.8998126340926,4.75570049779576,5.90359366128655,8.79582692299675,6.29908808766946,5,6.49962716798819,6.52666666666667,7.28,6.3008,6.70248888888889,5.91894241653869,6.04891744495225,5.98392993074547,10,0,2.5,1.43813333709728,6.16164853080449,2.52494546697544,6.30284107165245,2,3.23678080910375,9,4.74559360303458,4.64689414846642,2.47078561566342,6.2586275824444,4.73719142577772,0.340359731617101,10,5.10664780916667,4.79435804473368,NA,NA,6.9325,5.00878332518177,5.97064166259089,5.6594243360913,6.18756141848154,NA,5.92349287728642,5.35852154691139,"Sub-Saharan Africa","Low Income"
2009,"SGP","Singapore",8.78,1,5.46470588235294,5.802632675583,5.63366927896797,10,9.57775482002384,10,10,10,4.3225,7.90678481979836,6.54050248107519,7.62016902672306,9.45108993483709,8.33333333333333,8.32391666666667,9.25551048475601,9.67871296262323,9.52654017418546,1,8.591221883025,8.591221883025,8.35899603188683,9.33193288830795,9.75855130784686,10,9.36237005701041,10,10,10,10,9.6769698231673,9.49560870973572,9.58628926645151,10,10,6.92307692307692,10,10,9.23076923076923,9.70426462430519,10,10,10,10,5.53333333333333,7.88950114285714,8.35882352941177,2.5,6.86711288888889,0,8.81955534305081,5.70976089107742,7.55749591478697,8.14583333333333,9.5025,9.40845200544581,8.65357031339153,8.04410362804969,9.96434704008231,NA,9.004225334066,8.34188913463374,"East Asia & Pacific","High Income"
